site,email,is_partner_domain,error
https://vazs.ru,info@insoftlada.ru,no,
https://www.inkast.ru,info@inkast.ru,yes,
https://feniks.az,,,
https://veleres.ru,info@veleres.ru,yes,
https://vladivostok.abcraftgroup.ru,office@abcraft.ru,no,
https://vladivostok.abcraftgroup.ru,prim@abcraft.ru,no,
https://www.tristar-company.kz,too_tristar@mail.ru,no,
https://www.tristar-company.kz,soft@tristar-company.kz,yes,
https://www.tristar-company.kz,prodvizh_tristar@mail.ru,no,
https://acit-c.ru,,,
https://www.kbdk.ru,info@kbdk.ru,yes,
https://adma1c.ru,new@adma.spb.ru,no,
https://adma1c.ru,nt@adma1c.ru,yes,
https://adma1c.ru,e.smirnov@adma.spb.ru,no,
https://goliath-gk.ru,info@goliath-gk.ru,yes,
https://kepilliyollar.com,,,
https://integrateam.ru,,,
https://www.proftek.org,info@proftek.org,yes,
https://www.proftek.org,nfo@proftek.org,yes,
https://www.intel-way.ru,hotline@intel-way.ru,yes,
https://www.1cap.ru,,,
https://real-bs.ru,hline@centrab.ru,no,
https://real-bs.ru,hotline@real-bs.ru,yes,
https://basis-engels.ru,,,
https://www.1c.i-sys.ru,,,
https://www.inform-vs.ru,info@inform-vs.ru,yes,
https://vertikal-m.ru,,,
https://www.bonne.az,office@bonne.az,yes,
https://genzis.ru,info@genzis.ru,yes,
https://imc-s.ru,novikov@imc-s.ru,yes,
https://imc-s.ru,popov@imc-s.ru,yes,
https://imc-s.ru,smi@imc-s.ru,yes,
https://imc-s.ru,lomakind@imc-s.ru,yes,
https://imc-s.ru,pirogkov@imc-s.ru,yes,
https://imc-s.ru,knutov@imc-s.ru,yes,
https://imc-s.ru,zubkov@imc-s.ru,yes,
https://imc-s.ru,bukin@imc-s.ru,yes,
https://imc-s.ru,lozinskaya@imc-s.ru,yes,
https://imc-s.ru,lomakin@imc-s.ru,yes,
https://imc-s.ru,gurievva@imc-s.ru,yes,
https://imc-s.ru,basenkov@imc-s.ru,yes,
https://imc-s.ru,makarova@imc-s.ru,yes,
https://imc-s.ru,kramarov@imc-s.ru,yes,
https://imc-s.ru,kadry@imc-s.ru,yes,
https://imc-s.ru,support@imc-s.ru,yes,
https://imc-s.ru,imc@imc-s.ru,yes,
https://a-atr.ru,1c@a-atr.ru,yes,
https://www.dr22.ru,,,
https://1c.consult-info.ru,sales@consult-info.ru,yes,
https://infogs.ru,info@infogs.ru,yes,
https://codelab.az,info@codelab.az,yes,
https://alsn.ru,mail@alsn.ru,yes,
https://neximus.pro,info@neximus.pro,yes,
https://neximus.pro,info@itotdel.info,no,
https://nevapos.ru,zakaz@nevapos.ru,yes,
https://nevapos.ru,info@nevapos.ru,yes,
https://nevapos.ru,zakaz@nevapo.ru,no,
https://nevapos.ru,policy@mysite.ru,no,
https://itc-kzn.ru,itc@itc-kzn.ru,yes,
https://aamc.ru,info@almazantey.ru,no,
https://aamc.ru,contact@site.com,no,
https://aamc.ru,support@almazantey.ru,no,
https://aamc.ru,ospnn@almazantey.ru,no,
https://fran.senior-soft.ru,,,
https://www.partner-c.ru,info@partner-c.ru,yes,
https://univer-team.ru,info@univer-team.ru,yes,
https://divizion.ooo,,,
https://xn----ctbkuoedl6cxa8e.xn--p1ai,,,
https://gcmy.ru,info@gcmy.ru,yes,
https://atikom.ru,info@atikom.ru,yes,
https://it-digit.ru,sales@it-digit.ru,yes,
https://d-vr.ru,aorlov@d-vr.ru,yes,
https://delopora.ru,,,
https://kutniy.ru,1c@kutniy.ru,yes,
https://ik46.ru,info@ik46.ru,yes,
https://ik46.ru,not@used.field,no,
https://www.k2consulting.kz,info@k2consulting.kz,yes,
https://www.alfaprof.ru,alfprof@yandex.ru,no,
https://www.krista-plus.ru,info@krista-plus.ru,yes,
https://8ka.by,info@8ka.by,yes,
https://xondev.ru,sales@xondev.ru,yes,
https://it-lab73.ru,info@it-lab73.ru,yes,
https://fianit-1c.ru,vis-23@mail.ru,no,
https://www.buh-69.ru,,,
https://romanova-1s.ru,chita1c-romanova@mail.ru,no,
https://skca.ru,info@skca.ru,yes,
https://www.cis2000.ru,,,
https://www.programmist.kz,soft43@list.ru,no,
https://www.programmist.kz,info@programmist.kz,yes,
https://asyst-pro.ru,info@asyst-pro.ru,yes,
https://siam-consult.ru,info@siam-consult.ru,yes,
https://www.ini.ru,,,
https://jukola-info.ru,1c@jukola-info.ru,yes,
https://jukola-info.ru,office@1soft.by,no,
https://ktsoft.info,zakaz@1c-kt.ru,no,
https://ktsoft.info,sales@1c-kt.ru,no,
https://trbyte.ru,info@trbyte.ru,yes,
https://trbyte.ru,info@bifit.com,no,
https://ssp-soft.ru,,,
https://arbiz-1c.ru,info@arbiz-1c.ru,yes,
https://softlider.md,softlider.sales@gmail.com,no,
https://softlider.md,hotline@soft-lider.md,no,
https://www.1c-minsk.by,,,
https://1cprofi.ru,,,
https://lasnet.ru,info@lasnet.ru,yes,
https://www.it-link.org,,,
https://smarttec.kz,info@smarttec.kz,yes,
https://it-kosmos.ru,mail@it-kosmos.ru,yes,
https://it-kosmos.ru,zueva@it-kosmos.ru,yes,
https://it-kosmos.ru,adiyatov@it-kosmos.ru,yes,
https://baim.az,sales@baim.az,yes,
https://it-barnaul.ru,,,
https://www.itan.ru,info@itan.ru,yes,
https://www.itan.ru,amosk59@hotmail.com,no,
https://www.itan.ru,ma@itan.ru,yes,
https://www.itan.ru,sa@itan.ru,yes,
https://nw1c.ru,dokfran@nw1c.ru,yes,
https://nw1c.ru,fresh@1c-minsk.by,no,
https://nw1c.ru,hotline@1c-minsk.by,no,
https://nw1c.ru,kc@1c.ru,no,
https://irbis-soft.kz,info@irbissoft.kz,no,
https://mkskzn.ru,support@mkskzn.ru,yes,
https://mkskzn.ru,renata@moiofis.ru,no,
https://bsens.ru,info@bsens.ru,yes,
https://rscons.ru,info@rscons.ru,yes,
https://rscons.ru,332331@rscons.ru,yes,
https://asoft.ooo,info@asoft.ooo,yes,
https://vinteh.ru,,,
https://franch.itgri.ru,,,
https://bpr.by,office@bpr.by,yes,
https://1c.bmgspb.ru,1c@bmgspb.ru,yes,
https://1c.bmgspb.ru,1csupport@bmgspb.ru,yes,
https://dis-com.ru,info@dis-com.ru,yes,
https://cub-it.ru,ooo_cau@mail.ru,no,
https://cm45.ru,help@cm45.ru,yes,
https://cm45.ru,fresh@cm45.ru,yes,
https://www.ros-elcom.ru,roselcom@yandex.ru,no,
https://oooitb.ru,,,
https://аис-уфа.рф,,,
https://www.softway.kz,office@softway.kz,yes,
https://itvolga.net,zakaz@itvolga.net,yes,
https://tvb.kz,,,
https://799000.ru,info@799000.ru,yes,
https://www.tezsoft.tj,info@tezsoft.tj,yes,
https://astra1c.ru,101@astra1c.ru,yes,
https://www.gela-it.ru,ger@gela-it.ru,yes,
https://iit.company,,,
https://bisconsult.pro,,,
https://www.m1c.ru,hline@m1c.ru,yes,
https://www.m1c.ru,market@m1c.ru,yes,
https://www.m1c.ru,info@m1c.ru,yes,
https://www.vesuchet.com,,,
https://www.ugraservice.ru,ugra-servis@mail.ru,no,
https://www.aspect-1c.ru,,,
https://www.kollegia.biz,1c@kollegia.biz,yes,
https://www.coralway.ru,info@coralway.ru,yes,
https://www.coralway.ru,v.abramov@coralway.ru,yes,
https://www.coralway.ru,pavel@coralway.ru,yes,
https://www.coralway.ru,s.galina@coralway.ru,yes,
https://www.coralway.ru,i.ivanova@coralway.ru,yes,
https://fran.f-chain.com,baku@f-chain.com,yes,
https://fran.f-chain.com,name@company.com,no,
https://www.alfanika.com,info@alfanika.com,yes,
https://profit-ug.ru,info@profit-ug.ru,yes,
https://1citbs.ru,info@1citbs.ru,yes,
https://mbg-integral.ru,,,
https://mediaconsalt.ru,mk@mediaconsalt.ru,yes,
https://mediaconsalt.ru,info@constructor.ru,no,
https://newizm.ru,info@newizm.ru,yes,
https://gtcon.ru,info@gtcon.ru,yes,
https://gtcon.ru,example@gmail.com,no,
https://www.it-roden.ru,roden@it-roden.ru,yes,
https://www.intro-c.ru,info@intro.trbyte.ru,no,
https://www.intro-c.ru,info@intro-c.ru,yes,
https://www.intervolga.ru,sale@intervolga.ru,yes,
https://www.intervolga.ru,stepan@intervolga.ru,yes,
https://www.intervolga.ru,ak@intervolga.ru,yes,
https://www.intervolga.ru,daniil.nesterov@intervolga.ru,yes,
https://www.intervolga.ru,kugatova@intervolga.ru,yes,
https://www.intervolga.ru,aleksei.shulgin@intervolga.ru,yes,
https://www.intervolga.ru,svetlana.filyushkina@intervolga.ru,yes,
https://www.intervolga.ru,ka@intervolga.ru,yes,
https://www.intervolga.ru,dunaev@intervolga.ru,yes,
https://www.intervolga.ru,info@intervolga.ru,yes,
https://www.intervolga.ru,igor.safonov@intervolga.ru,yes,
https://ppconsult.ru,info@ppconsult.ru,yes,
https://1c.promit-ek.ru,,,
https://zapsib.it,info@zapsib.it,yes,
https://www.profite.ru,office@profite.ru,yes,
https://horus37.ru,info@horus37.ru,yes,
https://1kit.pro,sale@1kit.pro,yes,
https://1kit.pro,support@1kit.pro,yes,
https://www.summa-t.ru,info@summa-t.ru,yes,
https://1c.esempla.md,,,
https://ava24.ru,,,
https://www.articomspb.ru,,,
https://systeomica.ru,1c@tg56.ru,no,
https://systeomica.ru,info@tg56.ru,no,
https://systeomica.ru,ivanivanich@mail.ru,no,
https://www.adeptis.ru,,,
https://softrise.pro,info@softrise.pro,yes,
https://abmsoft.ru,info@abmsoft.ru,yes,
https://abmsoft.ru,abm-soft@outlook.com,no,
https://www.onesoft.am,,,
https://ovk96.ru,,,
https://balanskb.ru,info@balanskb.ru,yes,
https://service-ms24.ru,info@service-ms24.ru,yes,
https://incora-penza.ru,inkora-penza@yandex.ru,no,
https://viant.ru,info@viant.ru,yes,
https://www.salari.ru,,,
https://www.ivecon.nsk.su,,,
https://might24.ru,info@might24.ru,yes,
https://ridos-consulting.ru,info@ridos-consulting.ru,yes,
https://filo-soft.ru,,,
https://avpkirov.ru,1c@avpkirov.ru,yes,
https://teh-polis.ru,engitech@oceanthemes.net,no,
https://teh-polis.ru,info@teh-polis.ru,yes,
https://luberci.1cbit.ru,,,
https://eva-soft.ru,info@eva-soft.ru,yes,
https://www.бэст43.рф,bestservis1@yandex.ru,no,
https://www.бэст43.рф,e-mail@yandex.ru,no,
https://erbica.ru,arbuzov@erbica.ru,yes,
https://erbica.ru,contact@erbica.ru,yes,
https://azbuka-soft.ru,info@azbuka-soft.ru,yes,
https://www.gppl.ru,,,
https://tech-key.ru,,,
https://suab.ru,mail@suab.ru,yes,
https://suab.ru,bitrix@suab.ru,yes,
https://www.ors.kz,office@ors.kz,yes,
https://www.ors.kz,t_chokan@ors.kz,yes,
https://www.ors.kz,its@ors.kz,yes,
https://sab2up.ru,,,
https://cpremium.ru,,,
https://www.keysoft.su,info@keysoft.su,yes,
https://it-system.biz,,,
https://uprinform.ru,hr@uprinform.ru,yes,
https://uprinform.ru,info@uprinform.ru,yes,
https://buhkod.ru,its@buhkod.ru,yes,
https://buhkod.ru,v8@1c.ru,no,
https://buhkod.ru,support@1cfresh.com,no,
https://dsgconsult.ru,dx@dsg-it.ru,no,
https://dsgconsult.ru,sales@dsgconsult.ru,yes,
https://www.aelitasoft.ru,,,
https://velesplus.ru,info@velesplus.ru,yes,
https://cbc.kz,,,
https://www.bivr.ru,1c@bivr.ru,yes,
https://www.ilect.ru,,,
https://www.econburo.ru,,,
https://белыйкод.рф,support@diera.ru,no,
https://белыйкод.рф,info@w-code.ru,no,
https://www.elsoft-group.ru,info@elsoft-group.ru,yes,
https://buhconsulting.com,info@buhconsulting.com,yes,
https://www.alfa-c.org,,,
https://998599.ru,irksalon@mail.ru,no,
https://www.best-bs.ru,,,
https://www.region-soft.com,mail@region-soft.com,yes,
https://www.soft-serv.ru,info@soft-serv.ru,yes,
https://www.1cteh.ru,info@1cteh.ru,yes,
https://www.infocraft.ru,info@infocraft.ru,yes,
https://www.infocraft.ru,partner@infocraft.ru,yes,
https://www.infocraft.ru,k@infocraft.ru,yes,
https://www.avangardb.ru,1c@avangardb.ru,yes,
https://itsvsem.ru,lk@itsvsem.ru,yes,
https://itsvsem.ru,info@itsvsem.ru,yes,
https://itsvsem.ru,spb@itsvsem.ru,yes,
https://itsvsem.ru,krasnodar@itsvsem.ru,yes,
https://itsvsem.ru,rostov@itsvsem.ru,yes,
https://itsvsem.ru,nnovgorod@itsvsem.ru,yes,
https://itsvsem.ru,ekburg@itsvsem.ru,yes,
https://xn----stbdlbsb.xn--p1ai,info@kolosufa.ru,no,
https://xn----stbdlbsb.xn--p1ai,hr@kolosufa.ru,no,
https://xn----stbdlbsb.xn--p1ai,zakaz@kolosufa.ru,no,
https://k-service44.ru,info@k-service44.ru,yes,
https://k-service44.ru,k-service44@yandex.ru,no,
https://nbk-group.ru,,,
https://brperm.ru,,,
https://www.atlantit.ru,,,
https://sm-solution.ru,info@sm-solution.ru,yes,
https://sm-solution.ru,you@company.ru,no,
https://sm-solution.ru,hr@sm-solution.ru,yes,
https://www.inform-th.ru,mailbox@inform-th.ru,yes,
https://www.altteam.ru,,,
https://lvsnet.ru,,,
https://mobius-it.ru,info@mobius-it.ru,yes,
https://mobius-it.ru,career@mobius-it.ru,yes,
https://mobius-it.ru,pr@mobius-it.ru,yes,
https://mobius-it.ru,sales@mobius-it.ru,yes,
https://mobius-it.ru,partners@mobius-it.ru,yes,
https://mobius-it.ru,percall@mobius-it.ru,yes,
https://admin-c.ru,,,
https://itec.kz,sales@itec.kz,yes,
https://itec.kz,infomail@itec.kz,yes,
https://www.softlab.ru,sales@softlab.ru,yes,
https://www.softlab.ru,support@softlab.ru,yes,
https://www.softlab.ru,press@softlab.ru,yes,
https://www.softlab.ru,hr@softlab.ru,yes,
https://www.softlab.ru,info@bryansk.softlab.ru,no,
https://www.softlab.ru,info@vologda.softlab.ru,no,
https://cifp.ru,sales@cifp.ru,yes,
https://cifp.ru,info@cifp.ru,yes,
https://byteon.ru,1c@byteon.ru,yes,
https://soft34.ru,sales@soft34.ru,yes,
https://framedigital.ru,info@framedigi.com,no,
https://ant-konsalt.ru,info@ant-konsalt.ru,yes,
https://ant-konsalt.ru,a.fryantsev@ant-konsalt.ru,yes,
https://csenter.ru,,,
https://www.informbalans.ru,,,
https://everest-1s.pro,tarasov@everest-1s.pro,yes,
https://www.свой-программист.рф,,,
https://uts-servis-tsentr.clients.site,,,
https://www.audit-buro.ru,1c@audit-buro.ru,yes,
https://it-klin.ru,info@it-klin.ru,yes,
https://it-klin.ru,username@yandex.ru,no,
https://soft-solutions.pro,info@soft-solutions.pro,yes,
https://arida.kz,,,
https://www.asia-servis.kz,,,
https://www.a-franch.ru,,,
https://www.v8-ivs.ru,1c@ivsperm.ru,no,
https://1s.msk.ru,info@1s.msk.ru,yes,
https://smol-it.ru,,,
https://1cmd.ru,1@1cmd.ru,yes,
https://soft12.ru,info@soft12.ru,yes,
https://sit21.ru,its@sit21.ru,yes,
https://goodprog.by,1c_mogilev@mail.ru,no,
https://www.consol-m.ru,,,
https://www.ikrit.ru,info@ikrit.ru,yes,
https://1const.ru,avzheleznov@yandex.ru,no,
https://www.softmash.ru,info@softmash.ru,yes,
https://ukds.kz,info@ukds.kz,yes,
https://www.alpha-v.ru,,,
https://ivstark.ru,support@ivstark.ru,yes,
https://bsvyborg.ru,,,
https://ibm-pro.kz,aa@ibm-pro.kz,yes,
https://sferait.info,chki@list.ru,no,
https://sferait.info,hr@sferait.info,yes,
https://atom26.ru,zakaz@atom26.ru,yes,
https://atom26.ru,info@atom26.ru,yes,
https://uno-s.ru,info@uno-s.ru,yes,
https://infosy.ru,lk@infosy.ru,yes,
https://itjet24.ru,itjet24@yandex.ru,no,
https://www.estan.ru,,,
https://студия-автоматизации.рф,,,
https://istep76.ru,sales@istep76.ru,yes,
https://www.atlantsoft.ru,info@atlantsoft.ru,yes,
https://www.axitica.ru,,,
https://sab.expert,ivan.petrin@sab.expert,yes,
https://sab.expert,office@sab.expert,yes,
https://xpertaspb.ru,,,
https://1cis.ru,,,
https://www.winter-it.ru,,,
https://1s-noginsk.ru,1s-noginsk@mail.ru,no,
https://1s-noginsk.ru,statuscompany@mail.ru,no,
https://www.1clogic.md,business@1clogic.md,yes,
https://www.1clogic.md,sales@1clogic.md,yes,
https://www.1clogic.md,contabil@1clogic.md,yes,
https://www.1clogic.md,a.shevcic@1clogic.md,yes,
https://alfagrup.ru,,,
https://www.softzone.ru,,,
https://aleda21.ru,,,
https://fortex-service.ru,info@fs1c.ru,no,
https://fortex-service.ru,site@fs1c.ru,no,
https://www.balans-vladimir.ru,,,
https://ascan.su,support@ascan.su,yes,
https://ascan.su,sale@ascan.su,yes,
https://citrus1c.ru,sale@citrus1c.ru,yes,
https://itbns.ru,info@itbns.ru,yes,
https://itbns.ru,not@used.field,no,
https://www.union-soft.ru,,,
https://www.soft-master.net,,,
https://it-premier.ru,info@it-premier.ru,yes,
https://it-premier.ru,support@it-premier.ru,yes,
https://sitproject.ru,info@sitproject.ru,yes,
https://www.rg.kg,info@rg.kg,yes,
https://craft-code.ru,info@craft-code.ru,yes,
https://www.fv.kirov.ru,,,
https://www.1soft.ru,post@1soft.ru,yes,
https://neo43.ru,bestservice-budget@ya.ru,no,
https://neo43.ru,neoservice43@ya.ru,no,
https://www.kvolitek.ru,info@kvolitek.ru,yes,
https://stm-1c.ru,info@1c.softum.ru,no,
https://stm-1c.ru,info@stm-1c.ru,yes,
https://dpc.by,office@dpc.by,yes,
https://dpc.by,sales@dpc.by,yes,
https://dpc.by,hotline@dpc.by,yes,
https://market-master.ru,sale@market-master.ru,yes,
https://market-master.ru,to@market-master.ru,yes,
https://strimsib.ru,info@strimsib.ru,yes,
https://strimsib.ru,buh@strimsib.ru,yes,
https://avis-soft.ru,1c@avis-soft.ru,yes,
https://antds.ru,helpdesk@antds.ru,yes,
https://antds.ru,toir.support@antds.ru,yes,
https://antds.ru,info@antds.ru,yes,
https://antds.ru,sales@antds.ru,yes,
https://antds.ru,press@antds.ru,yes,
https://www.baltexpert39.ru,info@baltexpert39.ru,yes,
https://www.baltexpert39.ru,m.mustaev@baltexpert39.ru,yes,
https://www.baltexpert39.ru,p.kuznetsov@baltexpert39.ru,yes,
https://www.vt-soft.ru,hightechnologies@yandex.ru,no,
https://www.its-com.ru,,,
https://eftech.ru,anrsoboleva@gmail.com,no,
https://eftech.ru,info@eftech.ru,yes,
https://sibinfosoft.com,,,
https://komanda.it,info@komanda.it,yes,
https://techno-cr.ru,info@techno-cr.ru,yes,
https://fodev.ru,,,
https://itkonus.ru,consult@itkonus.ru,yes,
https://magrust.ru,,,
https://tb42.ru,,,
https://ooo-everest.ru,info@ooo-everest.ru,yes,
https://creative-grp.ru,info@creative-grp.ru,yes,
https://1cvant.ru,,,
https://innostage-group.ru,info@innostage-group.ru,yes,
https://innostage-group.ru,press@innostage-group.ru,yes,
https://innostage-group.ru,u003einfo@innostage-group.ru,yes,
https://soft-progress.ru,info@soft-progress.ru,yes,
https://www.pks59.ru,zakaz@pks59.ru,yes,
https://docsoft.ru,doctorsoft@yandex.ru,no,
https://www.intaris.ru,info@intaris.ru,yes,
https://www.intaris.ru,job@intaris.ru,yes,
https://www.intaris.ru,tikhomirova@intaris.ru,yes,
https://zadumka.pro,,,
https://www.it-prospect.ru,info@it-prospect.ru,yes,
https://1c-prem.ru,info@1c-prem.ru,yes,
https://1c-prem.ru,corp@1c-prem.ru,yes,
https://atlantika-soft.ru,,,
https://www.ittex.ru,,,
https://www.intechs.by,,,
https://www.ersys.ru,riv@ersys.ru,yes,
https://www.ersys.ru,office@ersys.ru,yes,
https://2cs.kz,competentsolutions@1cs.kz,no,
https://2cs.kz,sales@1cs.kz,no,
https://prof-1s.ru,,,
https://bs-soft.org,info@in-soft.ru,no,
https://www.iskra-s.ru,iskra-s@bk.ru,no,
https://www.proekt-itc.ru,,,
https://www.activelink.ru,,,
https://www.dialogsoft.ru,,,
https://www.cptria.ru,info@cptria.ru,yes,
https://vc-paritet.ru,,,
https://www.uchet.info,,,
https://atomatix.ru,info@atomatix.ru,yes,
https://atomatix.ru,order@atomatix.ru,yes,
https://atomatix.ru,support@atomatix.ru,yes,
https://www.artteg.ru,artteg@artteg.ru,yes,
https://xn--80aej0befbg.xn--p1ai,,,
https://www.deita.com,,,
https://www.sp-omsk.ru,info@sp-omsk.ru,yes,
https://www.integracia.kz,info@integracia.kz,yes,
https://www.rusoft.kz,,,
https://numero.uz,,,
https://www.lama.ru,,,
https://denvic.ru,sale@denvic.ru,yes,
https://kompas-kolomna.ru,otd_1c@kompas-kolomna.ru,yes,
https://sapastd.kz,sapa-std@mail.ru,no,
https://plussoft.uz,info@plussoft.uz,yes,
https://www.andi24.ru,info@andi24.ru,yes,
https://блик-консалтинг.рф,,,
https://itec39.ru,,,
https://jinnvl.ru,office@jinnvl.ru,yes,
https://jinnvl.ru,pluz-pro@mail.ru,no,
https://www.avmsky.ru,sales@avmskay.ru,no,
https://business-tech.ru,bt@business-tech.ru,yes,
https://astral.ru,moscow@astral.ru,yes,
https://astral.ru,corp@astral.ru,yes,
https://astral.ru,korp_otdel@astral.ru,yes,
https://astral.ru,ilevitina@yandex.ru,no,
https://astral.ru,blea@1c.ru,no,
https://astral.ru,its_service@1cbit.ru,no,
https://astral.ru,gudig@1ab.ru,no,
https://astral.ru,ok@bit-live.ru,no,
https://astral.ru,mbudko@servicetrend.ru,no,
https://1itg.ru,,,
https://it-tehcon.ru,hello@it-tehcon.ru,yes,
https://1c.42sol.ru,,,
https://service.kg,,,
https://dclouds.ru,info@dclouds.ru,yes,
https://dclouds.ru,sales@dclouds.ru,yes,
https://dclouds.ru,pr@dclouds.ru,yes,
https://dclouds.ru,hr@dclouds.ru,yes,
https://mediana1c.ru,info@mediana1c.ru,yes,
https://argunsoft.1c-umi.ru,info@argunsoft.ru,no,
https://rostbc.ru,,,
https://link.am,info@link.am,yes,
https://link.am,johnnaumov@gmail.com,no,
https://www.5-25.ru,ib@5-25.ru,yes,
https://www.5-25.ru,center2@5-25.ru,yes,
https://www.5-25.ru,1c@5-25.ru,yes,
https://www.5-25.ru,big@5-25.ru,yes,
https://www.5-25.ru,garant@5-25.ru,yes,
https://www.5-25.ru,ctrl@5-25.ru,yes,
https://www.5-25.ru,podpis@5-25.ru,yes,
https://www.5-25.ru,director9@5-25.ru,yes,
https://www.5-25.ru,director4@5-25.ru,yes,
https://ecom1c.ru,sale@ecom1c.ru,yes,
https://ecom1c.ru,algol@ecom1c.ru,yes,
https://rusteh.info,1c@rusteh.info,yes,
https://balashiha.1cbit.ru,,,
https://www.sol-comp.ru,mail@sol-comp.ru,yes,
https://www.sol-comp.ru,sales@sol-comp.ru,yes,
https://www.sol-comp.ru,hello@company.com,no,
https://sibca.ru,info@sibca.ru,yes,
https://c5-it.ru,info@c5-it.ru,yes,
https://www.timesoft.ru,hotline@timesoft.ru,yes,
https://www.timesoft.ru,uc@kaminsoft.ru,no,
https://www.timesoft.ru,seminar@timesoft.ru,yes,
https://prime1s.ru,info@prime1s.ru,yes,
https://prime1s.ru,info@prime1c.ru,no,
https://www.c-info.ru,,,
https://ittreid.ru,support@ittreid.ru,yes,
https://ittreid.ru,info@ittrade32.ru,no,
https://itgro.ru,itgro@itgro.ru,yes,
https://itgro.ru,olp@itgro.ru,yes,
https://valtree.ru,support@valtree.ru,yes,
https://icon-nvr.ru,hello@icon-nvr.ru,yes,
https://c-prof.kz,info@c-prof.kz,yes,
https://bprog.by,info@bprog.by,yes,
https://mak-s.ru,,,
https://itservice-pro.ru,help@itservice-pro.ru,yes,
https://www.bt.ru,info@bt.ru,yes,
https://cio-1c.ru,,,
https://www.buhoffice.ru,info@buhoffice.ru,yes,
https://astraforce.ru,info@astraforce.ru,yes,
https://www.arkad.pro,,,
https://trend1c.com,1c@1ctrend.ru,no,
https://trend1c.com,e-mail@yandex.ru,no,
https://trend1c.com,support@1ctrend.ru,no,
https://www.vistsoft.ru,vist.olga@bk.ru,no,
https://www.vistsoft.ru,sha_oleg@mail.ru,no,
https://zenver.ru,info@zenver.ru,yes,
https://veda-soft.ru,info@veda-soft.ru,yes,
https://ufanst.ru,,,
https://www.itcomf.ru,911@itcomf.ru,yes,
https://allitone.com,i.zvyagin@allitone.com,yes,
https://www.nika-service.ru,,,
https://extrasoft.kz,info@extrasoft.kz,yes,
https://rmklab.ru,,,
https://iztehcom.ru,sale@iztehkom.ru,no,
https://iztehcom.ru,sale@iztehcom.ru,yes,
https://iztehcom.ru,info@iztehcom.ru,yes,
https://custis.ru,info@custis.ru,yes,
https://www.ik-mercury.ru,,,
https://www.rs1c.kz,info@rs1c.kz,yes,
https://www.rs1c.kz,gorod03000@mail.ru,no,
https://lidersoft.az,,,
https://www.sthinks.ru,sthinks@yandex.ru,no,
https://dt-kt.org,dtkt1c@gmail.com,no,
https://www.as-cons.ru,,,
https://vtiurin.ru,info@vtiurin.ru,yes,
https://koderline.uz,1c@koderline.uz,yes,
https://profaliance.ru,message@profaliance.ru,yes,
https://profaliance.ru,info@profaliance.ru,yes,
https://1c-idea.ru,office@1c-idea.ru,yes,
https://www.технологииучета.рф,hello@tu42.ru,no,
https://www.alias-pro.ru,info@alias-pro.ru,yes,
https://it-kzgroup.ru,,,
https://www.ainform.ru,oao.pskovagroinform@yandex.ru,no,
https://www.ainform.ru,pskovagroinform@yandex.ru,no,
https://emeliakyl.com,,,
https://www.itset.kz,,,
https://www.cnst.ru,ko@cnst.ru,yes,
https://www.cnst.ru,taterm@cnst.ru,yes,
https://belinfonalog.ru,client@belinfonalog.ru,yes,
https://belinfonalog.ru,mskbin@belinfonalog.ru,yes,
https://belinfonalog.ru,bin32@belinfonalog.ru,yes,
https://rdline.ru,info@rdline.ru,yes,
https://infotek-soft.ru,,,
https://vct.kz,info@vct.kz,yes,
https://algarytm.kz,info@algarytm.kz,yes,
https://www.balanssoft.ru,info@balanssoft.ru,yes,
https://www.balanssoft.ru,info@vashsait.ru,no,
https://resoft.by,info@resoft.by,yes,
https://daacdigital.com,info@dsi.md,no,
https://www.balans-1.kz,,,
https://it-vector.group,info@it-vector.group,yes,
https://it-vector.group,it_vektor_info@mail.ru,no,
https://ev-group.ru,sale@ev-group.ru,yes,
https://ev-group.ru,help@ev-group.ru,yes,
https://www.step-its.ru,info@step-its.ru,yes,
https://it-solution.ru,info@it-solution.ru,yes,
https://it-solution.ru,1c@it-solution.ru,yes,
https://it-solution.ru,b24@it-solution.ru,yes,
https://www.1cbit.by,info@1cbit.by,yes,
https://kvadrat2.com,office@kvadrat2.com,yes,
https://sinvan-group.ru,info@sinvan-group.ru,yes,
https://www.afinasoft.ru,,,
https://alpeconsulting.ru,info@alpeconsulting.com,no,
https://www.sgs.by,,,
https://komplekt-naladka.ru,,,
https://www.sunlait.com,ooosanlait@gmail.com,no,
https://microline1c.ru,asb@microline1c.ru,yes,
https://bp-top10.ru,info@biznpro.ru,no,
https://www.1cnw.ru,hotline@1cnw.ru,yes,
https://www.1cnw.ru,zakaz@1cnw.ru,yes,
https://www.1cnw.ru,zakaz-its@1cnw.ru,yes,
https://www.1cnw.ru,study@1cnw.ru,yes,
https://www.1cnw.ru,marketing@1cnw.ru,yes,
https://www.1cnw.ru,dist@1cnw.ru,yes,
https://www.1cnw.ru,nwfran@1cnw.ru,yes,
https://www.1cnw.ru,sky@1cnw.ru,yes,
https://www.1cnw.ru,vuz@1cnw.ru,yes,
https://d-partners.ru,help@d-partners.ru,yes,
https://d-partners.ru,1c@d-partners.ru,yes,
https://d-partners.ru,eikonnikova@d-partners.ru,yes,
https://paritet-neva.ru,1c@paritet-neva.ru,yes,
https://www.aktives.ru,mail@aktives.ru,yes,
https://ariskompany.1c-umi.ru,aris.kompany@gmail.com,no,
